avg_type,id,pos,points,sd_pts,dropoff,floor,ceiling,points_vor,floor_vor,ceiling_vor,rank,floor_rank,ceiling_rank,pos_rank,tier,first_name,last_name,team,position,age,exp
weighted,16752,RB,1.6216683556684028,0.22161728355280438,7.352453005100568e-4,1.4201043887424405,1.8513448790906537,-5.371917229917182,-3.9778583136713666,-6.772304083103263,420,344,391,78,12,Isaiah,Davis,NYJ,RB,24,-4
weighted,16747,RB,1.6209331103678928,1.1999602076735711,0.24093311036789267,0.8342936624688579,2.484852737150946,-5.372652475217692,-4.563669039944949,-6.13879622504297,421,378,380,79,13,Tyrone,Tracy,NYG,RB,27,-4
weighted,17685,RB,1.3800000000000001,0,0.01517117117117106,1.3800000000000001,1.3800000000000001,-5.613585585585585,-4.017962702413807,-7.243648962193917,432,345,402,80,13,Eli,Heidenreich,PIT,RB,23,-6
weighted,17059,RB,1.364828828828829,0.2761953940377578,0.0856162852748219,1.0805703885206994,1.6191260076892084,-5.628756756756756,-4.317392313893107,-7.004522954504708,433,368,397,81,13,Ollie,Gordon,MIA,RB,22,-5
weighted,14080,RB,1.2792125435540072,1.7875659428395925,0.05246029130175467,0.037341999189785716,2.4970868188860584,-5.7143730420315775,-5.360620703224021,-6.126562143307858,435,411,376,82,13,Devin,Singletary,NYG,RB,29,1
weighted,17061,RB,1.2267522522522525,0.31071373858003365,0.0027522522522525072,0.9107292342677747,1.4932859440427608,-5.766833333333333,-4.487233468146032,-7.130363018151156,437,372,400,83,13,LeQuint,Allen,JAC,RB,22,-5
weighted,17048,RB,1.224,0,0.030999999999999917,1.224,1.2239999999999998,-5.769585585585585,-4.173962702413807,-7.3996489621939165,438,360,405,84,13,Kaleb,Johnson,GBP,RB,23,-5
weighted,14805,RB,1.193,NA,0.03263963963963956,NA,NA,-5.800585585585585,NA,NA,440,NA,NA,85,13,AJ,Dillon,CAR,RB,28,0
weighted,17478,RB,1.1603603603603605,0.5568115565490883,0.008360360360360364,0.6414222527802439,1.729145325966446,-5.833225225225224,-4.756540449633563,-6.894503636227471,442,391,394,86,13,Kaytron,Allen,WAS,RB,23,-6
weighted,17055,RB,1.1520000000000001,0,0.07271777003484337,1.1520000000000001,1.1520000000000001,-5.841585585585585,-4.245962702413807,-7.471648962193917,443,363,408,87,13,Jordan,James,SFO,RB,22,-5
weighted,17062,RB,1.0792822299651568,0.44406305858515194,0.1362822299651567,0.7707795789126525,1.3818237825397328,-5.914303355620428,-4.627183123501155,-7.2418251796541835,449,381,401,88,13,Raheim,Sanders,CLE,RB,24,-5
weighted,16595,RB,0.9430000000000001,NA,0.07300000000000006,NA,NA,-6.050585585585585,NA,NA,457,NA,NA,89,13,Audric,Estime,NOS,RB,23,-4
weighted,15726,RB,0.87,NA,0.044976588628762415,NA,NA,-6.123585585585585,NA,NA,459,NA,NA,90,13,Ronnie,Rivers,LAR,RB,27,-2
weighted,16601,RB,0.8250234113712376,0.4094148263070111,0.027433758154578824,0.5302623837298774,1.0934171888217628,-6.1685621742143475,-4.867700318683929,-7.530231773372154,461,398,409,91,13,Will,Shipley,PHI,RB,24,-4
weighted,16746,RB,0.7975896532166588,0.2171280800584936,0.011589653216658724,0.6157025304420212,1.0305594983250475,-6.195995932368926,-4.782260171971785,-7.5930894638688695,463,392,411,92,13,Rasheen,Ali,BAL,RB,25,-4
weighted,16391,RB,0.786,NA,0.13,NA,NA,-6.207585585585585,NA,NA,464,NA,NA,93,13,Hunter,Luepke,DAL,RB,26,-3
weighted,15718,RB,0.656,0,0.060174324324324235,0.656,0.656,-6.337585585585585,-4.741962702413807,-7.967648962193917,465,389,412,94,13,Tyler,Badie,DEN,RB,26,-2
weighted,15727,RB,0.5958256756756758,0.5690955845835134,0.02692672097184312,0.0814048995039811,1.1875580885270305,-6.397759909909909,-5.316557802909826,-7.4360908736668865,466,409,406,95,13,Bam,Knight,ARI,RB,25,-2
weighted,16175,RB,0.5688989547038327,0.7304413049657037,0.051898954703832656,0.061441568498041395,1.0665509034451337,-6.4246866308817525,-5.336521133915765,-7.5570980587487835,467,410,410,96,13,Roschon,Johnson,CHI,RB,25,-3
weighted,17064,RB,0.517,NA,0.08499999999999996,NA,NA,-6.4765855855855845,NA,NA,468,NA,NA,97,13,Jarquez,Hunter,MIA,RB,24,-5
weighted,17058,RB,0.43200000000000005,0,0.07200000000000006,0.43200000000000005,0.43200000000000005,-6.5615855855855845,-4.965962702413806,-8.191648962193916,469,400,413,98,13,Tahj,Brooks,CIN,RB,24,-5
weighted,14420,RB,0.36,NA,0.003999999999999948,NA,NA,-6.6335855855855845,NA,NA,470,NA,NA,99,13,Alec,Ingold,LAC,RB,30,1
weighted,17476,RB,0.35600000000000004,0,0.012000000000000066,0.35600000000000004,0.356,-6.637585585585585,-5.041962702413807,-8.267648962193917,471,403,414,100,13,Nicholas,Singleton,TEN,RB,22,-6
weighted,15103,RB,0.344,NA,9.999999999999454e-4,NA,NA,-6.6495855855855845,NA,NA,472,NA,NA,101,13,Reggie,Gilliam,NEP,RB,29,0
weighted,16957,RB,0.343,NA,0.025000000000000022,NA,NA,-6.650585585585585,NA,NA,473,NA,NA,102,13,Terrell,Jennings,FA,RB,25,-4
weighted,17359,RB,0.318,NA,0.014999999999999958,NA,NA,-6.675585585585585,NA,NA,474,NA,NA,103,13,Josh,Williams,TBB,RB,25,-5
weighted,16816,RB,0.30300000000000005,NA,0.03300000000000003,NA,NA,-6.690585585585585,NA,NA,475,NA,NA,104,13,British,Brooks,HOU,RB,27,-4
weighted,17060,RB,0.27,0,0.0010000000000000009,0.27,0.27,-6.723585585585585,-5.127962702413807,-8.353648962193917,476,407,415,105,13,DJ,Giddens,IND,RB,23,-5
weighted,15767,RB,0.269,NA,0.06899999999999998,NA,NA,-6.724585585585585,NA,NA,477,NA,NA,106,14,Velus,Jones,SEA,WR,29,-2
weighted,17648,RB,0.20000000000000004,NA,0.06500000000000003,NA,NA,-6.793585585585585,NA,NA,478,NA,NA,107,14,Riley,Nowakowski,PIT,TE,24,-6
weighted,14073,RB,0.135,0,0.047000000000000014,0.135,0.135,-6.858585585585585,-5.262962702413807,-8.488648962193917,480,408,416,108,14,Josh,Jacobs,GBP,RB,28,1
weighted,15650,RB,0.088,NA,0.03299999999999999,NA,NA,-6.905585585585585,NA,NA,481,NA,NA,109,14,Adam,Prentice,DEN,RB,29,-1
weighted,15713,RB,0.05500000000000001,NA,0.006000000000000005,NA,NA,-6.938585585585585,NA,NA,482,NA,NA,110,14,Jerome,Ford,FA,RB,27,-2
weighted,15965,RB,0.049,NA,0.0029999999999999957,NA,NA,-6.9445855855855845,NA,NA,483,NA,NA,111,14,Julius,Chestnut,TEN,RB,26,-2
weighted,13455,RB,0.046000000000000006,NA,0.010000000000000009,NA,NA,-6.947585585585585,NA,NA,484,NA,NA,112,14,Patrick,Ricard,NYG,RB,32,3
weighted,15414,RB,0.036,0,0.023999999999999994,0.036,0.036,-6.957585585585585,-5.361962702413807,-8.587648962193917,485,412,417,113,14,Kene,Nwangwu,NYJ,RB,28,-1
weighted,14083,RB,0.012000000000000002,NA,0.010000000000000002,NA,NA,-6.981585585585585,NA,NA,486,NA,NA,114,14,Travis,Homer,PIT,RB,28,1
weighted,16173,RB,0.002,NA,0,NA,NA,-6.991585585585585,NA,NA,487,NA,NA,115,14,Eric,Gray,FA,RB,27,-3
weighted,16211,WR,14.470662162162164,1.8533421561685925,0.454382882882884,12.455887716948325,15.967996657569966,8.28818918918919,7.389790076883812,8.35257104669865,5,9,4,1,1,Puka,Nacua,LAR,WR,25,-3
weighted,16185,WR,14.01627927927928,0.4395187239912533,0.9956531531531532,13.723321681768532,14.481578602484335,7.833806306306306,8.65722404170402,6.86615299161302,8,5,13,2,1,Jaxon,Smith-Njigba,SEA,WR,24,-3
weighted,15287,WR,13.020626126126126,1.8007365798249686,0.43178828828828664,11.795320036013726,14.925282692275362,6.8381531531531525,6.729222395949212,7.309857081404046,12,13,9,3,2,Amon-Ra,St. Brown,DET,WR,27,-1
weighted,14832,WR,12.58883783783784,1.7321006800677985,0.12572072072071983,11.536291096349178,14.424597356185403,6.406364864864866,6.470193456284664,6.809171745314088,13,14,15,4,2,CeeDee,Lamb,DAL,WR,27,0
weighted,15281,WR,12.46311711711712,2.368313811512124,0.7290765765765794,10.19179581413455,14.732385118794465,6.280644144144146,5.125698174070037,7.116959507923149,15,18,10,5,3,Ja'Marr,Chase,CIN,WR,26,-1
weighted,14836,WR,11.73404054054054,2.549853991588853,0.03777477477477298,9.780095994870006,14.401267300382896,5.551567567567567,4.713998354805493,6.785841689511581,19,22,16,6,3,Justin,Jefferson,MIN,WR,27,0
weighted,16194,WR,11.696265765765768,2.2369035746152446,0.015677927927930213,9.171152494705519,13.179928414236796,5.513792792792794,4.105054854641005,5.564502803365481,20,26,21,7,3,Rashee,Rice,KCC,WR,26,-3
weighted,15762,WR,11.680587837837837,1.6963172701927904,1.0175878378378371,9.764261026772205,12.782513334681626,5.4981148648648634,4.698163386707692,5.167087723810311,21,23,26,8,4,George,Pickens,DAL,WR,25,-2
weighted,14104,WR,10.663,0,0.9378153153153157,10.663,10.663,4.480527027027026,5.596902359935487,3.047574389128685,25,16,46,9,5,A.J.,Brown,NEP,WR,29,1
weighted,11675,WR,9.725184684684685,2.1529191071990876,0.015923423423421568,8.38127165940174,12.007162552617196,3.5427117117117106,3.3151740193372268,4.39173694174588,32,31,32,10,5,Davante,Adams,LAR,WR,34,6
weighted,15290,WR,9.709261261261263,2.3795460413393905,0.20786036036036215,7.464815109259723,12.033836275093444,3.526788288288289,2.3987174691952093,4.418410664222129,33,41,31,11,5,Nico,Collins,HOU,WR,27,-1
weighted,11671,WR,9.5014009009009,3.121817251894522,0.009443693693691912,6.042657470217499,11.857028859247018,3.318927927927927,0.9765598301529854,4.241603248375703,34,65,36,12,5,Mike,Evans,SFO,WR,33,6
weighted,15754,WR,9.491957207207209,1.7601700823283586,0.19466666666666654,7.6377515608148006,10.760116537291696,3.309484234234235,2.571653920750287,3.14469092642038,35,40,45,13,5,Chris,Olave,NOS,WR,26,-2
weighted,15751,WR,9.297290540540542,3.332145737678954,0.4940067567567574,6.874262846199722,12.970961508051868,3.1148175675675684,1.8081652061352083,5.355535897180553,38,51,23,14,6,Drake,London,ATL,WR,25,-2
weighted,15789,WR,8.803283783783785,3.080138468057311,0.11010360360360494,5.977304004927146,11.893334958036165,2.620810810810811,0.9112063648626325,4.27790934716485,41,69,34,15,6,Christian,Watson,GBP,WR,27,-2
weighted,15282,WR,8.69318018018018,2.37880147249006,0.20224774774774623,6.649119355208363,11.185850293713413,2.510707207207206,1.5830217151438495,3.5704246828420976,43,55,42,16,6,DeVonta,Smith,PHI,WR,28,-1
weighted,16616,WR,8.490932432432434,2.8861816772722406,0.485693693693694,6.233587082979461,11.499967153366633,2.30845945945946,1.1674894429149472,3.8845415424953176,45,62,39,17,6,Rome,Odunze,CHI,WR,24,-4
weighted,16190,WR,8.00523873873874,2.08854449730656,0.06811711711711776,6.506446844643705,10.345520274847985,1.8227657657657659,1.4403492045791912,2.7300946639766694,51,59,50,18,6,Zay,Flowers,BAL,WR,26,-3
weighted,16615,WR,7.937121621621622,1.4016350244819107,0.044427927927928046,6.916931441300693,9.500839732397484,1.7546486486486481,1.8508338012361794,1.8854141215261686,53,49,58,19,6,Malik,Nabers,NYG,WR,23,-4
weighted,14835,WR,7.892693693693694,2.2781565148036265,0.08954054054053984,5.578566375752798,9.86601387569168,1.71022072072072,0.5124687356882847,2.2505882648203643,54,84,52,20,7,Tee,Higgins,CIN,WR,27,0
weighted,15753,WR,7.803153153153154,0.8099570525451711,0.04732882882882983,7.116081488652567,8.657280221501289,1.6206801801801802,2.0499838485880533,1.041854610629973,56,47,77,21,7,Garrett,Wilson,NYJ,WR,26,-2
weighted,15768,WR,7.755824324324324,1.705007628810892,0.059274774774774386,5.967023699022888,9.034605734986814,1.5733513513513504,0.9009260589583743,1.4191801241154982,57,70,67,22,7,Alec,Pierce,IND,WR,26,-2
weighted,17081,WR,7.69654954954955,0.9391076511397685,0.01901801801801728,6.824427920310979,8.62851112291822,1.514076576576576,1.758330280246465,1.0130855120469038,60,53,79,23,7,Emeka,Egbuka,TBB,WR,24,-5
weighted,14109,WR,7.677531531531533,2.025735701483293,0.10328828828828929,6.0349262572073,9.85297024225558,1.4950585585585587,0.9688286171427869,2.2375446313842646,61,66,53,24,7,Terry,McLaurin,WAS,WR,31,1
weighted,15284,WR,7.574243243243243,1.4277725952478577,0.029274774774774137,6.061086274862299,8.483925998442022,1.3917702702702694,0.9949886347977852,0.8685003875707062,63,64,81,25,7,Jaylen,Waddle,DEN,WR,28,-1
weighted,13635,WR,7.544968468468469,2.6856488770411393,0.059516963451746285,5.818002496519024,10.541681614716321,1.3624954954954953,0.7519048564545106,2.9262560038450056,65,77,48,26,7,D.J.,Moore,BUF,WR,29,2
weighted,16627,WR,7.485451505016723,1.4672465709620868,0.16092898249420085,6.5235912490411785,8.541805792332479,1.302978532043749,1.457493608976665,0.9263801814611634,68,57,80,27,7,Ladd,McConkey,LAC,WR,25,-4
weighted,15756,WR,7.324522522522522,0.9295863419502238,7.252252252243352e-4,6.339533484479191,7.924312454921136,1.1420495495495482,1.2734358444146778,0.3088868440498205,74,60,92,28,7,Jameson,Williams,DET,WR,25,-2
weighted,17071,WR,7.323797297297298,1.7808577050421541,0.2572837837837838,6.02144579568137,9.285375059073761,1.1413243243243238,0.9553481556168562,1.6699494482024457,75,67,62,29,7,Tetairoa,McMillan,CAR,WR,23,-5
weighted,16192,WR,7.066513513513514,1.1926924623656556,0.31758333333333244,5.933386590411827,8.231979129190423,0.88404054054054,0.8672889503473131,0.6165535183191073,78,71,85,30,8,Parker,Washington,JAC,WR,24,-3
weighted,14102,WR,6.7489301801801815,1.2686405422269762,0.10516891891892044,5.55918511317172,8.006708814369844,0.5664572072072076,0.4930874731072068,0.39128320349852874,84,88,89,31,8,DK,Metcalf,PIT,WR,29,1
weighted,14136,WR,6.643761261261261,2.062974076003889,0.052013513513512244,5.1659279017431325,8.928454959905544,0.46128828828828716,0.09983026167861908,1.3130293490342284,88,98,69,32,8,Deebo,Samuel,SFO,WR,30,1
weighted,17070,WR,6.591747747747749,0.8991668275900148,0.2177027027027032,5.638687493162282,7.155586158514846,0.4092747747747749,0.5725898530977682,-0.4598394523564693,91,81,126,33,8,Luther,Burden,CHI,WR,23,-5
